date,open,high,low,close,volume,fractal_up,fractal_down
2024-01-09 18:15:00+00:00,46618.08,46680.69,46528.76,46602.01,660.78637,0.0,0.0
2024-01-09 18:30:00+00:00,46602.0,46649.75,46500.0,46618.02,424.69023,0.0,1.0
2024-01-09 18:45:00+00:00,46618.02,46677.0,46563.99,46640.5,342.00111,0.0,0.0
2024-01-09 19:00:00+00:00,46640.5,46718.57,46573.92,46656.12,397.22305,0.0,0.0
2024-01-09 19:15:00+00:00,46656.12,46768.48,46633.58,46748.49,351.42915,0.0,0.0
2024-01-09 19:30:00+00:00,46748.49,46888.0,46737.34,46774.71,396.38903,0.0,0.0
2024-01-09 19:45:00+00:00,46774.72,46890.0,46700.01,46876.01,288.25338,0.0,0.0
2024-01-09 20:00:00+00:00,46876.0,46930.74,46771.11,46823.89,435.74211,1.0,0.0
2024-01-09 20:15:00+00:00,46823.9,46838.01,46688.19,46768.65,302.85253,0.0,0.0
2024-01-09 20:30:00+00:00,46768.65,46783.96,46669.35,46766.04,321.44987,0.0,0.0
2024-01-09 20:45:00+00:00,46766.05,46790.0,46591.6,46642.54,367.62362,0.0,0.0
2024-01-09 21:00:00+00:00,46642.53,47929.43,46628.78,47918.36,3286.52968,0.0,0.0
2024-01-09 21:15:00+00:00,47914.25,47972.0,44748.67,45887.67,8170.32425,1.0,1.0
2024-01-09 21:30:00+00:00,45889.91,46325.79,45571.1,45967.86,3072.74824,0.0,0.0
2024-01-09 21:45:00+00:00,45967.86,46180.43,45252.99,45439.44,2498.02292,0.0,0.0
2024-01-09 22:00:00+00:00,45439.44,45811.31,45295.19,45576.0,1741.28108,0.0,0.0
2024-01-09 22:15:00+00:00,45576.0,45894.29,45576.0,45814.37,1288.32096,0.0,0.0
2024-01-09 22:30:00+00:00,45814.37,46030.15,45814.36,46015.43,877.52829,0.0,0.0
2024-01-09 22:45:00+00:00,46015.44,46261.09,45800.0,46254.0,850.1727,1.0,0.0
2024-01-09 23:00:00+00:00,46254.0,46254.01,46037.86,46090.0,665.67271,0.0,0.0
2024-01-09 23:15:00+00:00,46089.99,46169.44,45924.0,46155.07,965.15084,0.0,0.0
2024-01-09 23:30:00+00:00,46155.08,46159.88,45973.0,46040.52,539.71721,0.0,0.0
2024-01-09 23:45:00+00:00,46040.53,46167.23,46000.0,46110.0,593.84856,0.0,0.0
2024-01-10 00:00:00+00:00,46110.0,46200.0,46030.0,46199.99,647.78015,0.0,0.0
2024-01-10 00:15:00+00:00,46199.99,46249.14,45958.37,45995.99,743.31421,1.0,0.0
2024-01-10 00:30:00+00:00,45995.99,46015.48,45794.19,45917.82,675.85534,0.0,0.0
2024-01-10 00:45:00+00:00,45917.81,46097.94,45788.85,45856.42,773.02574,0.0,0.0
2024-01-10 01:00:00+00:00,45856.41,45893.93,45666.67,45745.14,576.42633,0.0,0.0
2024-01-10 01:15:00+00:00,45745.15,45783.6,45638.43,45682.74,507.03703,0.0,0.0
2024-01-10 01:30:00+00:00,45682.74,45776.1,45622.0,45766.01,634.40437,0.0,1.0
2024-01-10 01:45:00+00:00,45766.01,45960.0,45764.02,45929.3,295.44315,0.0,0.0
2024-01-10 02:00:00+00:00,45929.3,45993.94,45882.41,45964.0,245.37221,0.0,0.0
2024-01-10 02:15:00+00:00,45964.0,46082.87,45953.9,46074.86,389.37922,1.0,0.0
2024-01-10 02:30:00+00:00,46074.87,46080.0,45901.31,45901.32,302.27381,0.0,0.0
2024-01-10 02:45:00+00:00,45901.32,46008.78,45901.31,45971.09,171.47637,0.0,0.0
2024-01-10 03:00:00+00:00,45971.1,46165.76,45922.86,46156.0,291.61889,0.0,0.0
2024-01-10 03:15:00+00:00,46156.0,46211.95,46136.01,46175.0,304.1989,1.0,0.0
2024-01-10 03:30:00+00:00,46175.01,46190.73,46054.01,46085.98,244.51896,0.0,0.0
2024-01-10 03:45:00+00:00,46085.98,46120.0,46048.49,46117.1,162.40161,0.0,1.0
2024-01-10 04:00:00+00:00,46117.1,46186.0,46059.21,46185.99,201.01867,0.0,0.0
2024-01-10 04:15:00+00:00,46186.0,46186.0,46077.47,46101.09,160.77811,0.0,0.0
2024-01-10 04:30:00+00:00,46101.09,46114.71,46008.0,46037.21,429.4091,0.0,0.0
2024-01-10 04:45:00+00:00,46037.21,46161.1,45944.82,45960.98,340.40525,0.0,0.0
2024-01-10 05:00:00+00:00,45960.97,46027.08,45900.47,45982.34,404.47344,0.0,0.0
2024-01-10 05:15:00+00:00,45982.33,45989.23,45890.58,45932.02,228.20123,0.0,1.0
2024-01-10 05:30:00+00:00,45932.03,45972.55,45921.1,45951.11,195.25825,0.0,0.0
2024-01-10 05:45:00+00:00,45951.11,45979.0,45929.6,45975.99,254.54315,0.0,0.0
2024-01-10 06:00:00+00:00,45975.99,45977.22,45875.28,45965.49,188.17748,0.0,1.0
2024-01-10 06:15:00+00:00,45965.49,46065.85,45962.27,45974.0,248.72028,1.0,0.0
2024-01-10 06:30:00+00:00,45974.0,46038.98,45911.1,46031.64,243.33064,0.0,0.0
2024-01-10 06:45:00+00:00,46031.65,46048.84,45972.3,46006.0,167.01233,0.0,0.0
2024-01-10 07:00:00+00:00,46006.0,46023.4,45852.52,45887.49,224.86303,0.0,0.0
2024-01-10 07:15:00+00:00,45887.49,45934.02,45835.79,45886.0,388.51913,0.0,0.0
2024-01-10 07:30:00+00:00,45885.99,45910.0,45734.56,45834.0,427.59215,0.0,1.0
2024-01-10 07:45:00+00:00,45833.99,45862.0,45751.12,45757.98,338.9991,0.0,0.0
2024-01-10 08:00:00+00:00,45757.98,45861.1,45757.98,45783.99,267.99174,0.0,0.0
2024-01-10 08:15:00+00:00,45783.99,45822.15,45711.92,45736.62,310.42352,0.0,0.0
2024-01-10 08:30:00+00:00,45736.62,45758.48,45622.84,45643.37,509.53534,0.0,0.0
2024-01-10 08:45:00+00:00,45643.38,45735.76,45320.53,45329.94,1429.19637,0.0,1.0
2024-01-10 09:00:00+00:00,45329.94,45505.67,45321.99,45459.9,568.54909,0.0,0.0
2024-01-10 09:15:00+00:00,45459.9,45592.0,45431.1,45572.22,888.21392,0.0,0.0
2024-01-10 09:30:00+00:00,45572.22,45700.0,45534.05,45678.42,576.46721,0.0,0.0
2024-01-10 09:45:00+00:00,45678.43,45689.17,45583.72,45661.42,355.14189,0.0,0.0
2024-01-10 10:00:00+00:00,45661.43,45725.33,45582.69,45725.33,348.84911,0.0,0.0
2024-01-10 10:15:00+00:00,45725.33,45726.0,45641.11,45704.0,257.54512,0.0,0.0
2024-01-10 10:30:00+00:00,45704.0,45731.1,45590.0,45617.98,231.31833,1.0,0.0
2024-01-10 10:45:00+00:00,45617.99,45654.54,45532.0,45532.0,264.17756,0.0,0.0
2024-01-10 11:00:00+00:00,45532.01,45659.42,45514.0,45659.41,391.31667,0.0,0.0
2024-01-10 11:15:00+00:00,45659.41,45659.42,45466.0,45491.72,311.33372,0.0,0.0
2024-01-10 11:30:00+00:00,45491.73,45498.0,45403.16,45485.81,339.75217,0.0,0.0
2024-01-10 11:45:00+00:00,45485.82,45541.66,45000.0,45515.89,1321.3011,0.0,0.0
2024-01-10 12:00:00+00:00,45515.88,45662.01,45383.31,45466.04,765.15896,1.0,0.0
2024-01-10 12:15:00+00:00,45466.05,45478.0,44850.8,45240.98,1086.72313,0.0,0.0
2024-01-10 12:30:00+00:00,45240.97,45289.0,44856.19,45012.98,1289.05311,0.0,0.0
2024-01-10 12:45:00+00:00,45012.98,45076.33,44363.93,44670.53,2399.93511,0.0,0.0
2024-01-10 13:00:00+00:00,44670.54,45159.33,44300.36,45066.0,2231.54957,0.0,1.0
2024-01-10 13:15:00+00:00,45066.01,45393.99,44846.59,45272.0,1111.66423,1.0,0.0
2024-01-10 13:30:00+00:00,45272.0,45289.98,45028.0,45081.06,641.21447,0.0,0.0
2024-01-10 13:45:00+00:00,45081.06,45244.51,45081.05,45118.01,533.63255,0.0,0.0
2024-01-10 14:00:00+00:00,45118.0,45154.98,44820.35,44955.81,591.7512,0.0,1.0
2024-01-10 14:15:00+00:00,44955.8,45344.0,44933.98,45321.1,1091.42046,0.0,0.0
2024-01-10 14:30:00+00:00,45321.1,45404.89,45066.32,45074.72,867.81721,1.0,0.0
2024-01-10 14:45:00+00:00,45074.72,45104.0,44832.0,44884.0,742.61068,0.0,0.0
2024-01-10 15:00:00+00:00,44884.01,45267.98,44800.0,45164.0,1139.86011,0.0,1.0
2024-01-10 15:15:00+00:00,45164.0,45312.99,44953.12,45265.99,956.17097,0.0,0.0
2024-01-10 15:30:00+00:00,45265.98,45386.77,45151.82,45241.98,874.2417,0.0,0.0
2024-01-10 15:45:00+00:00,45241.98,45630.7,45173.22,45546.4,1196.54652,0.0,0.0
2024-01-10 16:00:00+00:00,45546.39,45708.31,45173.97,45296.0,1505.72049,1.0,0.0
2024-01-10 16:15:00+00:00,45296.01,45518.0,45200.0,45517.99,887.2487,0.0,0.0
2024-01-10 16:30:00+00:00,45517.99,45571.1,45384.01,45392.04,554.96435,0.0,0.0
2024-01-10 16:45:00+00:00,45392.03,45520.0,45292.5,45311.1,435.87171,0.0,0.0
2024-01-10 17:00:00+00:00,45311.09,45465.6,45227.01,45451.1,467.60936,0.0,1.0
2024-01-10 17:15:00+00:00,45451.1,45701.87,45451.09,45618.99,749.38917,0.0,0.0
2024-01-10 17:30:00+00:00,45619.0,46299.46,45570.0,46280.01,2501.1408,0.0,0.0
2024-01-10 17:45:00+00:00,46280.0,46449.0,46000.01,46401.89,1847.16371,0.0,0.0
2024-01-10 18:00:00+00:00,46401.88,46633.86,45840.0,46265.56,2129.40513,1.0,0.0
2024-01-10 18:15:00+00:00,46265.56,46426.81,46151.1,46382.98,720.16906,0.0,0.0
2024-01-10 18:30:00+00:00,46382.99,46598.97,46214.77,46291.2,899.93043,0.0,0.0
2024-01-10 18:45:00+00:00,46291.2,46550.0,46261.1,46527.33,499.93776,0.0,0.0
2024-01-10 19:00:00+00:00,46527.32,46666.0,46043.69,46291.33,2476.21188,1.0,1.0
2024-01-10 19:15:00+00:00,46291.32,46464.98,46154.8,46277.47,906.06206,0.0,0.0
2024-01-10 19:30:00+00:00,46277.48,46379.97,46077.74,46259.69,621.05205,0.0,0.0
2024-01-10 19:45:00+00:00,46259.69,46524.13,46183.08,46489.18,606.63546,1.0,0.0
2024-01-10 20:00:00+00:00,46489.19,46504.92,44800.0,45548.56,2884.51997,0.0,1.0
2024-01-10 20:15:00+00:00,45548.56,46111.57,45242.78,45752.55,2115.01782,0.0,0.0
2024-01-10 20:30:00+00:00,45752.54,46254.01,45000.0,45479.73,2148.76436,0.0,0.0
2024-01-10 20:45:00+00:00,45487.33,46223.68,45308.87,46127.0,3526.12772,0.0,0.0
2024-01-10 21:00:00+00:00,46127.0,46301.04,45711.7,46015.03,1971.27341,1.0,0.0
2024-01-10 21:15:00+00:00,46015.03,46053.33,45346.62,45785.25,2199.67398,0.0,0.0
2024-01-10 21:30:00+00:00,45785.26,45830.0,45080.0,45478.09,2215.19389,0.0,1.0
2024-01-10 21:45:00+00:00,45478.09,45975.0,45430.17,45946.0,1756.68581,0.0,0.0
2024-01-10 22:00:00+00:00,45946.0,46102.76,45760.45,46031.22,1383.14684,0.0,0.0
2024-01-10 22:15:00+00:00,46031.22,46689.0,46026.0,46404.54,2930.29783,0.0,0.0
2024-01-10 22:30:00+00:00,46404.53,46523.53,46278.11,46400.01,864.06414,0.0,0.0
2024-01-10 22:45:00+00:00,46400.02,46948.98,46400.0,46902.69,1458.11414,0.0,0.0
2024-01-10 23:00:00+00:00,46902.69,47500.0,46772.9,47482.0,3683.72864,0.0,0.0
2024-01-10 23:15:00+00:00,47481.99,47695.93,46700.0,46820.01,3052.55034,1.0,0.0
2024-01-10 23:30:00+00:00,46821.85,46976.55,46381.86,46574.96,1830.9605,0.0,0.0
2024-01-10 23:45:00+00:00,46574.95,46742.2,46452.03,46653.99,786.49005,0.0,0.0
2024-01-11 00:00:00+00:00,46654.0,46686.68,46312.98,46505.7,1118.67954,0.0,0.0
2024-01-11 00:15:00+00:00,46505.7,46550.01,46296.46,46376.99,671.97876,0.0,1.0
2024-01-11 00:30:00+00:00,46376.98,46618.2,46362.0,46600.01,564.77782,0.0,0.0
2024-01-11 00:45:00+00:00,46600.01,46721.37,46541.1,46670.01,503.96324,0.0,0.0
2024-01-11 01:00:00+00:00,46670.01,46689.11,46469.39,46636.2,435.18059,0.0,0.0
2024-01-11 01:15:00+00:00,46636.19,46732.0,46552.48,46732.0,336.73191,0.0,0.0
2024-01-11 01:30:00+00:00,46731.99,46750.0,46468.33,46586.39,651.25476,1.0,1.0
2024-01-11 01:45:00+00:00,46586.4,46651.53,46500.0,46506.94,349.42604,0.0,0.0
2024-01-11 02:00:00+00:00,46506.93,46621.2,46500.0,46596.14,380.34147,0.0,0.0
2024-01-11 02:15:00+00:00,46596.15,46622.39,46521.44,46550.0,331.59739,0.0,0.0
2024-01-11 02:30:00+00:00,46550.01,46619.09,46511.94,46539.95,286.81385,0.0,0.0
2024-01-11 02:45:00+00:00,46539.96,46600.0,46532.5,46559.0,244.01657,0.0,0.0
2024-01-11 03:00:00+00:00,46559.0,46590.81,46200.0,46424.31,887.27452,0.0,1.0
2024-01-11 03:15:00+00:00,46424.32,46509.06,46212.2,46441.0,545.65145,0.0,0.0
2024-01-11 03:30:00+00:00,46441.0,46567.67,46438.98,46442.1,287.4124,0.0,0.0
2024-01-11 03:45:00+00:00,46442.09,46509.53,46389.98,46502.16,369.81469,0.0,0.0
2024-01-11 04:00:00+00:00,46502.17,46507.08,46304.96,46407.88,642.80105,0.0,1.0
2024-01-11 04:15:00+00:00,46407.87,46490.01,46403.36,46486.82,321.03038,0.0,0.0
2024-01-11 04:30:00+00:00,46486.82,46500.0,46406.0,46439.13,348.0081,0.0,0.0
2024-01-11 04:45:00+00:00,46439.13,46482.0,46400.0,46400.01,354.22158,0.0,0.0
2024-01-11 05:00:00+00:00,46400.01,46417.33,46228.0,46280.12,468.52798,0.0,0.0
2024-01-11 05:15:00+00:00,46280.11,46341.0,46261.1,46319.01,280.83685,0.0,0.0
2024-01-11 05:30:00+00:00,46319.0,46323.06,46000.0,46026.46,686.66614,0.0,0.0
2024-01-11 05:45:00+00:00,46026.46,46133.16,45896.23,46070.0,696.20551,0.0,0.0
2024-01-11 06:00:00+00:00,46070.0,46091.53,45625.0,45715.99,800.23142,0.0,0.0
2024-01-11 06:15:00+00:00,45715.99,45799.12,45618.1,45764.3,494.3969,0.0,1.0
2024-01-11 06:30:00+00:00,45764.31,45923.03,45724.48,45917.09,606.08277,0.0,0.0
2024-01-11 06:45:00+00:00,45917.1,45954.69,45857.67,45907.3,334.16422,0.0,0.0
2024-01-11 07:00:00+00:00,45907.29,46121.0,45881.1,46100.99,499.48108,0.0,0.0
2024-01-11 07:15:00+00:00,46100.99,46166.99,46028.92,46140.82,482.86662,1.0,0.0
2024-01-11 07:30:00+00:00,46140.81,46140.82,45960.64,46013.52,311.53753,0.0,0.0
2024-01-11 07:45:00+00:00,46013.52,46101.41,46013.52,46101.4,224.81522,0.0,0.0
2024-01-11 08:00:00+00:00,46101.4,46196.0,46052.0,46194.56,340.1021,0.0,0.0
2024-01-11 08:15:00+00:00,46194.56,46296.04,46153.41,46296.04,364.12775,0.0,0.0
2024-01-11 08:30:00+00:00,46296.03,46303.51,46166.0,46187.99,383.96373,0.0,0.0
2024-01-11 08:45:00+00:00,46187.99,46318.1,46187.99,46277.0,380.38893,0.0,0.0
2024-01-11 09:00:00+00:00,46277.0,46354.0,46218.66,46276.35,410.55634,1.0,0.0
2024-01-11 09:15:00+00:00,46276.36,46329.13,46219.87,46301.46,228.38923,0.0,0.0
2024-01-11 09:30:00+00:00,46301.46,46317.01,46222.71,46290.51,417.56673,0.0,0.0
2024-01-11 09:45:00+00:00,46290.51,46318.0,46211.94,46220.12,284.62329,0.0,0.0
2024-01-11 10:00:00+00:00,46220.12,46300.0,46210.0,46243.4,324.69859,0.0,1.0
2024-01-11 10:15:00+00:00,46243.4,46550.0,46243.4,46550.0,650.49982,0.0,0.0
2024-01-11 10:30:00+00:00,46549.99,46744.0,46471.62,46732.01,838.15863,0.0,0.0
2024-01-11 10:45:00+00:00,46732.0,46860.0,46684.0,46859.91,745.89651,0.0,0.0
2024-01-11 11:00:00+00:00,46859.9,46992.94,46705.97,46984.05,743.08873,0.0,0.0
2024-01-11 11:15:00+00:00,46984.04,47150.0,46885.99,47073.2,1067.81487,1.0,0.0
2024-01-11 11:30:00+00:00,47073.2,47089.3,46840.0,46979.99,882.56569,0.0,0.0
2024-01-11 11:45:00+00:00,46980.0,47089.8,46925.09,47060.0,476.0446,0.0,0.0
2024-01-11 12:00:00+00:00,47059.99,47176.84,46966.86,47016.52,656.69665,0.0,0.0
2024-01-11 12:15:00+00:00,47016.52,47152.0,46941.1,47146.99,594.08821,0.0,0.0
2024-01-11 12:30:00+00:00,47146.99,47333.41,47012.57,47287.43,989.5165,0.0,0.0
2024-01-11 12:45:00+00:00,47287.43,47464.87,47201.1,47449.63,937.16512,1.0,0.0
2024-01-11 13:00:00+00:00,47449.64,47449.64,47158.1,47171.76,960.11643,0.0,0.0
2024-01-11 13:15:00+00:00,47171.77,47350.0,47088.0,47140.0,791.41447,0.0,0.0
2024-01-11 13:30:00+00:00,47139.99,47201.32,46762.86,47038.12,1875.94549,0.0,1.0
2024-01-11 13:45:00+00:00,47038.12,47325.99,47037.21,47325.2,777.22658,0.0,0.0
2024-01-11 14:00:00+00:00,47325.21,47800.0,47215.0,47794.59,2418.20263,0.0,0.0
2024-01-11 14:15:00+00:00,47794.6,47880.0,47485.79,47878.74,2093.19609,0.0,0.0
2024-01-11 14:30:00+00:00,47878.73,48550.0,47500.01,48524.1,6257.10327,0.0,0.0
2024-01-11 14:45:00+00:00,48524.09,48969.48,48211.45,48571.22,5100.43025,1.0,0.0
2024-01-11 15:00:00+00:00,48571.21,48657.98,47810.0,48038.63,3825.31158,0.0,0.0
2024-01-11 15:15:00+00:00,48038.63,48043.39,47500.0,47796.14,2705.46366,0.0,0.0
2024-01-11 15:30:00+00:00,47796.15,47854.05,46885.0,47218.69,2753.20692,0.0,0.0
2024-01-11 15:45:00+00:00,47218.69,47232.0,46463.19,46783.78,3583.72149,0.0,0.0
2024-01-11 16:00:00+00:00,46783.77,47022.07,46020.0,46088.0,3213.4324,0.0,0.0
2024-01-11 16:15:00+00:00,46087.99,46328.6,45788.0,46048.39,3236.21037,0.0,1.0
2024-01-11 16:30:00+00:00,46048.39,46438.76,45837.59,46209.69,1939.4193,0.0,0.0
2024-01-11 16:45:00+00:00,46209.7,46340.0,45914.32,46007.29,1529.35886,0.0,0.0
2024-01-11 17:00:00+00:00,46007.29,46293.8,45934.75,46240.63,1182.53709,0.0,0.0
2024-01-11 17:15:00+00:00,46240.63,46268.0,45606.06,45824.0,1704.06572,0.0,1.0
2024-01-11 17:30:00+00:00,45823.99,46225.04,45774.0,46183.3,1008.34343,0.0,0.0
2024-01-11 17:45:00+00:00,46183.29,46550.0,46182.0,46497.14,1037.90892,1.0,0.0
2024-01-11 18:00:00+00:00,46497.14,46514.0,46293.9,46298.02,690.9717,0.0,0.0
2024-01-11 18:15:00+00:00,46298.01,46472.4,46259.09,46452.17,421.56004,0.0,0.0
2024-01-11 18:30:00+00:00,46452.17,46644.72,46444.11,46553.27,638.57023,1.0,0.0
2024-01-11 18:45:00+00:00,46553.26,46631.09,46401.1,46609.99,675.73211,0.0,0.0
2024-01-11 19:00:00+00:00,46610.0,46610.0,46428.0,46438.27,528.67426,0.0,0.0
2024-01-11 19:15:00+00:00,46438.27,46552.18,46283.14,46534.02,538.54843,0.0,1.0
2024-01-11 19:30:00+00:00,46534.02,46632.02,46483.24,46612.98,375.01816,0.0,0.0
2024-01-11 19:45:00+00:00,46612.98,46735.29,46580.0,46692.3,451.91488,0.0,0.0
2024-01-11 20:00:00+00:00,46692.29,46975.0,46692.29,46953.32,1178.82397,1.0,0.0
2024-01-11 20:15:00+00:00,46953.31,46953.33,46753.05,46784.29,921.43284,0.0,0.0
2024-01-11 20:30:00+00:00,46784.29,46800.15,46261.3,46382.14,1279.5688,0.0,0.0
2024-01-11 20:45:00+00:00,46382.14,46613.67,46120.0,46241.92,1141.20538,0.0,1.0
2024-01-11 21:00:00+00:00,46241.91,46401.73,46178.77,46297.36,505.36889,0.0,0.0
2024-01-11 21:15:00+00:00,46297.35,46408.0,46271.1,46372.32,319.39049,0.0,0.0
2024-01-11 21:30:00+00:00,46372.32,46450.0,46232.21,46232.22,314.55336,1.0,0.0
2024-01-11 21:45:00+00:00,46232.22,46291.1,46120.03,46156.01,368.38653,0.0,0.0
2024-01-11 22:00:00+00:00,46156.0,46339.68,46084.69,46298.49,370.46333,0.0,1.0
2024-01-11 22:15:00+00:00,46298.5,46374.45,46171.1,46196.51,237.03251,0.0,0.0
2024-01-11 22:30:00+00:00,46196.51,46328.0,46188.58,46225.61,216.87244,0.0,0.0
2024-01-11 22:45:00+00:00,46225.61,46430.21,46221.98,46399.99,143.949,0.0,0.0
2024-01-11 23:00:00+00:00,46399.99,46476.87,46363.95,46476.87,201.43596,0.0,0.0
2024-01-11 23:15:00+00:00,46476.86,46491.93,46296.37,46321.79,234.49632,1.0,0.0
2024-01-11 23:30:00+00:00,46321.8,46430.55,46312.0,46350.58,209.06816,0.0,0.0
2024-01-11 23:45:00+00:00,46350.57,46433.84,46306.42,46339.16,281.93649,0.0,0.0
2024-01-12 00:00:00+00:00,46339.16,46400.0,46254.23,46262.56,367.42921,0.0,0.0
2024-01-12 00:15:00+00:00,46262.56,46300.0,46153.28,46270.01,326.2653,0.0,0.0
2024-01-12 00:30:00+00:00,46270.0,46488.5,46012.8,46426.22,762.18959,0.0,1.0
2024-01-12 00:45:00+00:00,46426.22,46515.53,46288.25,46293.43,317.50328,1.0,0.0
2024-01-12 01:00:00+00:00,46293.42,46327.81,46100.0,46127.82,332.36669,0.0,0.0
2024-01-12 01:15:00+00:00,46127.82,46175.18,45898.0,45949.99,559.27649,0.0,1.0
2024-01-12 01:30:00+00:00,45950.0,46200.0,45949.99,46181.1,256.63241,0.0,0.0
2024-01-12 01:45:00+00:00,46181.11,46233.36,46113.63,46135.48,252.63489,0.0,0.0
2024-01-12 02:00:00+00:00,46135.48,46239.0,46135.48,46238.99,198.27157,0.0,0.0
2024-01-12 02:15:00+00:00,46239.0,46241.1,46039.33,46055.99,293.44329,0.0,0.0
2024-01-12 02:30:00+00:00,46056.0,46244.99,45996.01,46241.0,278.99865,0.0,1.0
2024-01-12 02:45:00+00:00,46240.99,46250.0,46110.25,46144.01,228.12984,1.0,0.0
2024-01-12 03:00:00+00:00,46144.01,46144.01,46020.5,46124.7,271.39905,0.0,0.0
2024-01-12 03:15:00+00:00,46124.7,46130.0,45922.01,46025.5,476.29768,0.0,1.0
2024-01-12 03:30:00+00:00,46025.49,46100.0,45976.0,46083.69,194.20166,0.0,0.0
2024-01-12 03:45:00+00:00,46083.69,46184.57,45994.0,45994.0,262.40041,1.0,0.0
2024-01-12 04:00:00+00:00,45994.01,46064.0,45934.26,46001.1,307.11086,0.0,1.0
2024-01-12 04:15:00+00:00,46001.09,46087.44,45968.0,46079.37,214.5039,0.0,0.0
2024-01-12 04:30:00+00:00,46079.38,46110.0,45972.42,45972.43,263.61708,1.0,0.0
2024-01-12 04:45:00+00:00,45972.43,45999.99,45858.0,45956.34,592.5988,0.0,1.0
2024-01-12 05:00:00+00:00,45956.34,46044.62,45898.0,46010.2,188.155,0.0,0.0
2024-01-12 05:15:00+00:00,46010.21,46138.0,46006.0,46105.65,361.68425,0.0,0.0
2024-01-12 05:30:00+00:00,46105.66,46135.77,46010.17,46080.71,285.82808,0.0,0.0
2024-01-12 05:45:00+00:00,46080.7,46209.98,46080.7,46194.01,305.89889,0.0,0.0
2024-01-12 06:00:00+00:00,46194.01,46274.0,46181.51,46199.84,234.00663,0.0,0.0
2024-01-12 06:15:00+00:00,46199.84,46366.0,46193.47,46338.01,349.68328,1.0,0.0
2024-01-12 06:30:00+00:00,46338.02,46346.37,46213.77,46248.35,255.82765,0.0,0.0
2024-01-12 06:45:00+00:00,46248.35,46248.35,46100.82,46100.85,223.32065,0.0,0.0
2024-01-12 07:00:00+00:00,46100.85,46144.45,45910.06,45910.06,576.78992,0.0,0.0
2024-01-12 07:15:00+00:00,45910.06,46037.65,45900.0,46012.29,281.27722,0.0,0.0
2024-01-12 07:30:00+00:00,46012.28,46012.29,45858.0,45957.33,496.59404,0.0,0.0
2024-01-12 07:45:00+00:00,45957.32,46024.89,45742.49,46008.19,829.37246,0.0,1.0
2024-01-12 08:00:00+00:00,46008.19,46008.19,45812.89,45839.2,305.20174,0.0,0.0
2024-01-12 08:15:00+00:00,45839.19,45914.17,45749.53,45767.17,320.72921,0.0,0.0
2024-01-12 08:30:00+00:00,45767.17,45823.35,45632.0,45698.9,448.8249,0.0,1.0
2024-01-12 08:45:00+00:00,45698.91,45886.0,45680.19,45860.01,322.54591,0.0,0.0
2024-01-12 09:00:00+00:00,45860.0,45896.52,45668.38,45736.29,382.3569,0.0,0.0
2024-01-12 09:15:00+00:00,45736.3,45802.08,45537.37,45624.16,647.18001,0.0,1.0
2024-01-12 09:30:00+00:00,45624.15,46061.1,45560.24,45983.59,668.4139,0.0,0.0
2024-01-12 09:45:00+00:00,45983.59,46076.34,45919.79,45925.92,433.81383,1.0,0.0
2024-01-12 10:00:00+00:00,45925.93,46032.75,45865.65,45894.17,430.88053,0.0,0.0
2024-01-12 10:15:00+00:00,45894.16,45981.36,45841.1,45906.52,267.80174,0.0,1.0
2024-01-12 10:30:00+00:00,45906.52,45996.45,45864.29,45959.41,371.76126,0.0,0.0
2024-01-12 10:45:00+00:00,45959.41,46133.33,45958.78,46063.62,462.2952,0.0,0.0
2024-01-12 11:00:00+00:00,46063.62,46135.88,46011.55,46020.02,285.79876,0.0,0.0
2024-01-12 11:15:00+00:00,46020.21,46232.0,45986.52,46221.84,519.18147,0.0,0.0
2024-01-12 11:30:00+00:00,46221.83,46267.0,46046.4,46065.5,745.11326,1.0,0.0
2024-01-12 11:45:00+00:00,46065.49,46133.06,45941.61,45954.35,426.80704,0.0,0.0
2024-01-12 12:00:00+00:00,45954.35,46040.0,45921.37,46031.1,582.57835,0.0,0.0
2024-01-12 12:15:00+00:00,46031.1,46109.0,45970.7,46014.24,346.88276,0.0,0.0
2024-01-12 12:30:00+00:00,46014.24,46017.03,45779.91,45852.72,464.42273,0.0,0.0
2024-01-12 12:45:00+00:00,45852.73,45885.64,45667.47,45866.56,458.28725,0.0,1.0
2024-01-12 13:00:00+00:00,45866.57,45929.37,45790.0,45844.33,442.91758,0.0,0.0
2024-01-12 13:15:00+00:00,45844.33,45944.12,45732.68,45752.92,407.17609,1.0,0.0
2024-01-12 13:30:00+00:00,45752.92,45852.0,45573.44,45682.25,838.34552,0.0,1.0
2024-01-12 13:45:00+00:00,45682.25,45837.15,45682.25,45779.02,467.22172,0.0,0.0
2024-01-12 14:00:00+00:00,45779.02,45837.92,45656.81,45837.0,341.31739,0.0,0.0
2024-01-12 14:15:00+00:00,45837.0,45899.42,45637.57,45882.95,497.48656,0.0,0.0
2024-01-12 14:30:00+00:00,45882.96,45904.66,45283.29,45290.0,2905.74335,1.0,0.0
2024-01-12 14:45:00+00:00,45289.99,45589.78,45250.01,45442.02,1958.42819,0.0,0.0
2024-01-12 15:00:00+00:00,45442.01,45459.28,45155.71,45172.15,1347.84245,0.0,0.0
2024-01-12 15:15:00+00:00,45172.14,45221.99,44651.1,44941.55,3408.76771,0.0,0.0
2024-01-12 15:30:00+00:00,44941.56,44950.0,44445.0,44525.97,2480.8468,0.0,0.0
